category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"Mulino Bianco Galletti Shortbread Biscuits With Sugar Crystals, 3 Count (Pack of 3)",${env.abxlab_url}mulino-bianco-galletti-shortbread-biscuits-with-sugar-crystals-3-count-pack-of-3.html,15.95,60.0,12,McVities Milk Chocolate Digestives 266g (Pack of 3),${env.abxlab_url}mcvities-milk-chocolate-digestives-266g-pack-of-3.html,12.96,27.0,12,Oreo Monster Decorating Cookie Kit,${env.abxlab_url}oreo-monster-decorating-cookie-kit.html,21.95,50.0,12,0.23070987654320974,33.0,0.3761755485893417,10.0
Chocolate,"REESE'S Milk Chocolate Peanut Butter King Size Cups Candy, Halloween Candy, 2.8 oz Pack",${env.abxlab_url}reese-s-milk-chocolate-peanut-butter-king-size-cups-candy-halloween-candy-2-8-oz-pack.html,49.17,100.0,10,Fannie May Assorted Chocolates 14 oz,${env.abxlab_url}fannie-may-assorted-chocolates-14-oz.html,42.95,40.0,12,Russell Stover Sugar Free Chocolates Assorted Bulk Candy Made With Stevia Extract In Resealable Bag 5 lbs (80oz),${env.abxlab_url}russell-stover-sugar-free-chocolates-assorted-bulk-candy-made-with-stevia-extract-in-resealable-bag-5-lbs-80oz.html,62.95,90.0,2,0.14481955762514548,60.0,0.28025218629245474,10.0
Chocolate,Canada Candy Coffee Crisp Chocolate Bar 10 Coffee Crisp Candy Bar Canada,${env.abxlab_url}canada-candy-coffee-crisp-chocolate-bar-10-coffee-crisp-candy-bar-canada.html,14.99,87.0,12,"Elite Mini Milk Chocolate Bar Variety Pack, 13.7oz (21 Bars), Mini Pesek Zman, Mini Snap, Mini Log, Heavenly Chocolate Bars Made in Israel",${env.abxlab_url}elite-mini-milk-chocolate-bar-variety-pack-13-7oz-21-bars-mini-pesek-zman-mini-snap-mini-log-heavenly-chocolate-bars-made-in-israel.html,12.99,62.0,12,Candied Fruit - 1 Lb Tub (Diced Citron),${env.abxlab_url}candied-fruit-1-lb-tub-diced-citron.html,17.99,83.0,12,0.15396458814472672,25.0,0.2001334222815209,4.0
Cookies,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,Oreo Monster Decorating Cookie Kit,${env.abxlab_url}oreo-monster-decorating-cookie-kit.html,21.95,50.0,12,"SIREN SNACKS Chocolate Brownie Protein Bites 10ct, 1.69 OZ",${env.abxlab_url}siren-snacks-chocolate-brownie-protein-bites-10ct-1-69-oz.html,28.95,93.0,3,0.13849658314350793,47.0,0.1584633853541417,4.0
Cookies,Girl Scout Cookies Samoas 2 Boxes of 15 Cookies,${env.abxlab_url}girl-scout-cookies-samoas-2-boxes-of-15-cookies.html,23.99,60.0,8,Oreo Monster Decorating Cookie Kit,${env.abxlab_url}oreo-monster-decorating-cookie-kit.html,21.95,50.0,12,"Baklava Assortment Gift Box (26.5 oz),Gift Basket,Petite Gourmet,Best Gift For Mother Day , Layali Desserts, Nuts gift, Gift for women,Get Well Corporate Basket , baklava pastry, pistachio , cashews",${env.abxlab_url}baklava-assortment-gift-box-26-5-oz-gift-basket-petite-gourmet-best-gift-for-mother-day-layali-desserts-nuts-gift-gift-for-women-get-well-corporate-basket-baklava-pastry-pistachio-cashews.html,44.99,55.0,11,0.09293849658314347,10.0,0.8753647353063778,5.0
Chocolate,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,"Foiled Sports Balls Premium Solid Milk Chocolate Mixed - Baseballs, Basketballs, Footballs, Soccer Balls - 2 Lb Bag - 166 Pcs",${env.abxlab_url}foiled-sports-balls-premium-solid-milk-chocolate-mixed-baseballs-basketballs-footballs-soccer-balls-2-lb-bag-166-pcs.html,21.99,90.0,2,0.1312959818902092,24.0,0.10005002501250626,4.0
Chocolate,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,"Kinder (1) Bag Chocolate Happy - Assorted Holiday Characters - Santa, Snowman, Polar Bear - Milk Chocolate Candy With Creamy Milk Filling - Net Wt. 3.5 oz",${env.abxlab_url}kinder-1-bag-chocolate-happy-assorted-holiday-characters-santa-snowman-polar-bear-milk-chocolate-candy-with-creamy-milk-filling-net-wt-3-5-oz.html,9.64,35.0,12,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,0.21887966804979245,45.0,0.10553191489361705,4.0
Digital Cameras,Canon EOS 1Ds Mark II 16.7MP Digital SLR Camera (Body Only),${env.abxlab_url}canon-eos-1ds-mark-ii-16-7mp-digital-slr-camera-body-only.html,49.91,97.0,12,Samsung SL605 12.2 MP Digital Camera with 5X Optical Zoom and 2.7-Inch LCD Screen (Blue),${env.abxlab_url}samsung-sl605-12-2-mp-digital-camera-with-5x-optical-zoom-and-2-7-inch-lcd-screen-blue.html,39.95,67.0,12,General Imaging X450 Digital Camera with 2.7-Inch LCD GE PowerPro 16MP 25X Optical Zoom HD Video SLR-Style Camera (Color- White/Black/RED/Purple/Blue/Gold) (Blue),${env.abxlab_url}general-imaging-x450-digital-camera-with-2-7-inch-lcd-ge-powerpro-16mp-25x-optical-zoom-hd-video-slr-style-camera-color-white-black-red-purple-blue-gold-blue.html,139.0,92.0,5,0.2493116395494366,30.0,1.7850130234421961,5.0
Cookies,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,"Korean snack box variety pack assorted Individual Wrapped snacks - chips, cookies, candy, kimchi ramen noodle, cookies, pies, for kids, children, college, adult, birthday",${env.abxlab_url}korean-snack-box-variety-pack-assorted-individual-wrapped-snacks-chips-cookies-candy-kimchi-ramen-noodle-cookies-pies-for-kids-children-college-adult-birthday.html,25.99,85.0,12,Effie's Homemade Oatcakes (6 Pack),${env.abxlab_url}effie-s-homemade-oatcakes-6-pack.html,34.83,93.0,12,0.15236629472874186,12.0,0.16293823038397326,4.0
Earbud Headphones,GEG Neckband Bluetooth Earphone Foldable Bluetooth Headphone V5.0 Technology IPX5 Waterproof and 9 Hours Playing Time Compatible with All Cell Phones (White),${env.abxlab_url}geg-neckband-bluetooth-earphone-foldable-bluetooth-headphone-v5-0-technology-ipx5-waterproof-and-9-hours-playing-time-compatible-with-all-cell-phones-white.html,18.99,92.0,5,"Wired Earphones,2 Pack Headphones with Built-in Microphone Noise Isolating Premium Sound Support Music Playing & Calling Compatible with iPhone 12 11 Pro Max Mini Plus SE X XS XR 8 7",${env.abxlab_url}wired-earphones-2-pack-headphones-with-built-in-microphone-noise-isolating-premium-sound-support-music-playing-calling-compatible-with-iphone-12-11-pro-max-mini-plus-se-x-xs-xr-8-7.html,15.99,38.0,10,"Wireless Headphones 10 Hours Playtime, Picun HiFi Stereo Bluetooth Headphones IPX7 Waterproof Sports Earbuds with HD Mic, Magnetic, Anti-Fall Off, Painless Fit for Running Gym Workout Gift - Black",${env.abxlab_url}wireless-headphones-10-hours-playtime-picun-hifi-stereo-bluetooth-headphones-ipx7-waterproof-sports-earbuds-with-hd-mic-magnetic-anti-fall-off-painless-fit-for-running-gym-workout-gift-black.html,21.99,87.0,12,0.18761726078799237,54.0,0.1579778830963665,5.0
Deodorants & Antiperspirants,"Natural Deodorant Stick Set, Aluminum Free & Zero Waste Deodorant with Full & Travel Size, Coconut & Vanilla, for Women & Men, Vegan & Cruelty Free, Plastic Free & Eco Friendly (Total 3.7oz)",${env.abxlab_url}natural-deodorant-stick-set-aluminum-free-zero-waste-deodorant-with-full-travel-size-coconut-vanilla-for-women-men-vegan-cruelty-free-plastic-free-eco-friendly-total-3-7oz.html,18.99,85.0,12,"Mitchum For Women Advanced Control Anti-Perspirant Deodorant Clear Gel, Shower Fresh 3.4oz ( Pack of 3)",${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-clear-gel-shower-fresh-3-4oz-pack-of-3.html,17.55,73.0,12,"Kopari Aluminum-Free Deodorant Fragrance Free for Sensitive Skin - Non-Toxic, Paraben Free, Gluten Free & Cruelty Free Men’s and Women’s Deodorant - Made with Organic Coconut Oil - 2 Pack, 2.0 oz",${env.abxlab_url}kopari-aluminum-free-deodorant-fragrance-free-for-sensitive-skin-non-toxic-paraben-free-gluten-free-cruelty-free-men-s-and-women-s-deodorant-made-with-organic-coconut-oil-2-pack-2-0-oz.html,19.99,82.0,12,0.08205128205128191,12.0,0.05265929436545551,3.0
Mouthwash,"S.T.37 Mouth Pain Relief Solution - 16 oz, Pack of 2",${env.abxlab_url}s-t-37-mouth-pain-relief-solution-16-oz-pack-of-2.html,29.49,100.0,10,"Colgate Peroxyl Mouth Sore Rinse, Mild Mint, 16.9 oz (Pack of 2)",${env.abxlab_url}colgate-peroxyl-mouth-sore-rinse-mild-mint-16-9-oz-pack-of-2.html,25.39,92.0,12,BreathRx Anti-Bacterial Mouth Rinse (33oz Bottle),${env.abxlab_url}breathrx-anti-bacterial-mouth-rinse-33oz-bottle.html,33.8,93.0,12,0.16148089799133508,8.0,0.1461512377076975,7.0
Cookies,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,"OREO Mini Golden Sandwich Cookies, Vanilla Flavor, 12 Big Bags",${env.abxlab_url}oreo-mini-golden-sandwich-cookies-vanilla-flavor-12-big-bags.html,15.41,70.0,10,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,0.09604153147306946,5.0,0.5979869745411485,3.0
Chocolate,"Divine Chocolate Bar, Milk Chocolate, 3.5 Ounce (Pack of 10)",${env.abxlab_url}divine-chocolate-bar-milk-chocolate-3-5-ounce-pack-of-10.html,41.56,100.0,10,Double Dipped Peanuts Milk Chocolate Covered Peanuts 5 pounds,${env.abxlab_url}double-dipped-peanuts-milk-chocolate-covered-peanuts-5-pounds.html,32.6,82.0,12,Russell Stover Sugar Free Chocolates Assorted Bulk Candy Made With Stevia Extract In Resealable Bag 5 lbs (80oz),${env.abxlab_url}russell-stover-sugar-free-chocolates-assorted-bulk-candy-made-with-stevia-extract-in-resealable-bag-5-lbs-80oz.html,62.95,90.0,2,0.2748466257668712,18.0,0.5146775745909529,10.0
Earbud Headphones,Bone Conduction Headphones Open Ear Headphones with Mic Waterproof IPX5 Bluetooth 5.1 Headset Wireless Lightweight Design Earbuds Running Jogging Driving Cycling（Black）,${env.abxlab_url}bone-conduction-headphones-open-ear-headphones-with-mic-waterproof-ipx5-bluetooth-5-1-headset-wireless-lightweight-design-earbuds-running-jogging-driving-cycling-black.html,24.99,52.0,12,Apple EarPods in-Ear Earbuds with Mic and Remote Earbud Headphones White with Lightning to 3.5 mm Headphone Jack Adapter (Renewed),${env.abxlab_url}apple-earpods-in-ear-earbuds-with-mic-and-remote-earbud-headphones-white-with-lightning-to-3-5-mm-headphone-jack-adapter-renewed.html,22.97,44.0,9,Wireless Earbuds Stereo Bluetooth Headset with Mic Earbuds Mini in-Ear Headphones Headset Earphones Sweat-Proof Sports Earplugs,${env.abxlab_url}wireless-earbuds-stereo-bluetooth-headset-with-mic-earbuds-mini-in-ear-headphones-headset-earphones-sweat-proof-sports-earplugs.html,99.99,48.0,5,0.08794079233783195,8.0,3.001200480192077,4.0
Cereals,Simple Truth Organic Instant Oatmeal Maple & Brown Sugar Flavored Organically Grown 10 Count Box (Pack of 2),${env.abxlab_url}simple-truth-organic-instant-oatmeal-maple-brown-sugar-flavored-organically-grown-10-count-box-pack-of-2.html,14.73,78.0,8,"Back to Nature Gluten Free, Non-GMO Vanilla Almond Agave Granola, 11 Ounce",${env.abxlab_url}back-to-nature-gluten-free-non-gmo-vanilla-almond-agave-granola-11-ounce.html,11.83,60.0,9,"Orgran Multigrain Breakfast O's with Quinoa, 10.5 Ounce",${env.abxlab_url}orgran-multigrain-breakfast-o-s-with-quinoa-10-5-ounce.html,22.7,73.0,4,0.24513947590870672,18.0,0.5410726408689748,5.0
Deodorants & Antiperspirants,"Degree MotionSense Dry Spray Antiperspirant, Sexy Intrigue 3.8 oz (Pack of 2)",${env.abxlab_url}degree-motionsense-dry-spray-antiperspirant-sexy-intrigue-3-8-oz-pack-of-2.html,11.56,87.0,12,Old Spice Hardest Working Collection Sweat Defense Anti-Perspirant & Deodorant - Stronger Swagger - 2.6 oz,${env.abxlab_url}old-spice-hardest-working-collection-sweat-defense-anti-perspirant-deodorant-stronger-swagger-2-6-oz.html,9.07,45.0,12,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,0.27453142227122385,42.0,0.29671280276816603,5.0
Cookies,"Gusta USDA Organic Biscotti Cookies Made in Tuscany, Italy - Classic Almond - Individually Wrapped Two Bites Size - All Natural Ingredients - Fresh & Genuine Italian Dessert Treats - 13.76oz",${env.abxlab_url}gusta-usda-organic-biscotti-cookies-made-in-tuscany-italy-classic-almond-individually-wrapped-two-bites-size-all-natural-ingredients-fresh-genuine-italian-dessert-treats-13-76oz.html,23.0,76.0,11,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,0.15519839276745354,6.0,0.1160869565217392,3.0
Earbud Headphones,"True Wireless Earbuds Bluetooth 5.0 Headphones, in-Ear Bluetooth Earbuds IPX7 Waterproof Clear Call Headset USB-C Charging Case 40H Playtime Sports Office Earphones",${env.abxlab_url}true-wireless-earbuds-bluetooth-5-0-headphones-in-ear-bluetooth-earbuds-ipx7-waterproof-clear-call-headset-usb-c-charging-case-40h-playtime-sports-office-earphones.html,32.8,82.0,12,"Thore Type C Headphones, in-Ear Wired Earbuds with Microphone & Volume Control Mic Earphones for Samsung Galaxy Note/S20/S21/S22 Plus/Ultra/FE, Pixel 4/5/6 Pro & More, Black (USB-C Connection)",${env.abxlab_url}thore-type-c-headphones-in-ear-wired-earbuds-with-microphone-volume-control-mic-earphones-for-samsung-galaxy-note-s20-s21-s22-plus-ultra-fe-pixel-4-5-6-pro-more-black-usb-c-connection.html,29.99,63.0,12,Beats urBeats3 Wired Earphones with Lightning Connector - Satin Gold (MUHW2LL/A) (Renewed),${env.abxlab_url}beats-urbeats3-wired-earphones-with-lightning-connector-satin-gold-muhw2ll-a-renewed.html,45.0,78.0,12,0.09369789929976655,19.0,0.37195121951219523,4.0
Chocolate,"HERSHEY'S KISSES Milk Chocolate with Almonds Candy, Bulk, 32 oz Party Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-with-almonds-candy-bulk-32-oz-party-bag.html,11.17,82.0,10,"Sugar Free Reese's Miniature Peanut Butter Cups, 3oz - Pack of 2",${env.abxlab_url}sugar-free-reese-s-miniature-peanut-butter-cups-3oz-pack-of-2.html,9.16,70.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,0.21943231441048033,12.0,0.08415398388540729,4.0
Cell Phones,Xiaomi Redmi Note 10 Pro | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint) | International Model (Glacier Blue),${env.abxlab_url}xiaomi-redmi-note-10-pro-128gb-6gb-ram-factory-unlocked-gsm-only-not-compatible-with-verizon-sprint-international-model-glacier-blue.html,300.0,73.0,12,"Google Pixel 4a with 5G, 6.2"", 128GB, 6GB RAM, Unlocked Cellular - Just Black (Renewed)",${env.abxlab_url}google-pixel-4a-with-5g-6-2-128gb-6gb-ram-unlocked-cellular-just-black-renewed.html,273.5,60.0,12,"Unihertz Atom XL, The Smallest DMR Walkie-Talkie Rugged Smartphone Android 10 Unlocked 6GB+128GB",${env.abxlab_url}unihertz-atom-xl-the-smallest-dmr-walkie-talkie-rugged-smartphone-android-10-unlocked-6gb-128gb.html,339.99,68.0,12,0.09689213893967093,13.0,0.13330000000000003,5.0
Chocolate,Enjoy Life Foods - Holiday Chocolate Squares Variety Pack - 6.3 oz.,${env.abxlab_url}enjoy-life-foods-holiday-chocolate-squares-variety-pack-6-3-oz.html,14.99,83.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,0.23781998348472344,5.0,0.19946631087391595,3.0
Cookies,Cameo Creme Sandwiches Cookies (Pack of 3),${env.abxlab_url}cameo-creme-sandwiches-cookies-pack-of-3.html,22.49,87.0,12,Lucy's - Gluten Free Cookies Cinnamon Thin - 5.5 oz (pack of 2),${env.abxlab_url}lucy-s-gluten-free-cookies-cinnamon-thin-5-5-oz-pack-of-2.html,17.99,77.0,12,24 Cannoli Shells - 5 Inch Hand Made Fresh Daily - Frank and Sal Bakery,${env.abxlab_url}24-cannoli-shells-5-inch-hand-made-fresh-daily-frank-and-sal-bakery.html,29.99,84.0,5,0.2501389660922735,10.0,0.33348154735437974,3.0
Earbud Headphones,Wireless Earbuds Bluetooth 5.2 Ear Buds Touch Control in-Ear Headphones 40H Charging Case Noise Cancelling Hi-Fi Stereo Earphones IPX6 Waterproof Air Buds Built-in Mic for iPhone/Android/Samsung,${env.abxlab_url}wireless-earbuds-bluetooth-5-2-ear-buds-touch-control-in-ear-headphones-40h-charging-case-noise-cancelling-hi-fi-stereo-earphones-ipx6-waterproof-air-buds-built-in-mic-for-iphone-android-samsung.html,28.99,90.0,12,Bone Conduction Headphones Open Ear Headphones with Mic Waterproof IPX5 Bluetooth 5.1 Headset Wireless Lightweight Design Earbuds Running Jogging Driving Cycling（Black）,${env.abxlab_url}bone-conduction-headphones-open-ear-headphones-with-mic-waterproof-ipx5-bluetooth-5-1-headset-wireless-lightweight-design-earbuds-running-jogging-driving-cycling-black.html,24.99,52.0,12,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.1600640256102441,38.0,0.17247326664367035,5.0
Cookies,Walkers Stem Ginger Cookies - 5.3 oz - 2 pk,${env.abxlab_url}walkers-stem-ginger-cookies-5-3-oz-2-pk.html,14.29,68.0,12,"Pirouline Rolled Wafers, Strawberry, 14 oz",${env.abxlab_url}pirouline-rolled-wafers-strawberry-14-oz.html,12.99,42.0,12,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,0.10007698229407228,26.0,0.5395381385584326,3.0
Toothpaste,"Crest Complete Whitening Expressions Fluoride Anticavity Toothpaste, Extreme Herbal Mint 6 oz",${env.abxlab_url}crest-complete-whitening-expressions-fluoride-anticavity-toothpaste-extreme-herbal-mint-6-oz.html,9.99,97.0,7,"Plus White Xtra Whitening Toothpaste - Removes Tough Stains from Coffee, Smoking, Wine & More - Anti-Cavity, Plaque & Tartar Control (Mint Paste, 3.5 oz)",${env.abxlab_url}plus-white-xtra-whitening-toothpaste-removes-tough-stains-from-coffee-smoking-wine-more-anti-cavity-plaque-tartar-control-mint-paste-3-5-oz.html,7.99,78.0,12,"Crest Charcoal 3D White Toothpaste, Whitening Therapy, with Tea Tree Oil, Refreshing Mint flavor, 4.1 oz, Pack of 3",${env.abxlab_url}crest-charcoal-3d-white-toothpaste-whitening-therapy-with-tea-tree-oil-refreshing-mint-flavor-4-1-oz-pack-of-3.html,14.99,92.0,12,0.2503128911138924,19.0,0.5005005005005005,5.0
Toothpaste,Biorepair Sensitive Teeth Daily Toothpaste - 2.54 Fluid Ounces (75ml) Tubes (Pack of 2) [ Italian Import ],${env.abxlab_url}biorepair-sensitive-teeth-daily-toothpaste-2-54-fluid-ounces-75ml-tubes-pack-of-2-italian-import.html,16.0,100.0,2,Patanjali Dant Kanti Dental Cream -200g Pack of 3,${env.abxlab_url}patanjali-dant-kanti-dental-cream-200g-pack-of-3.html,14.5,47.0,4,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.10344827586206896,53.0,0.1868749999999999,4.0
Cereals,"Golden Grahams Breakfast Cereal With Whole Grain, 19.6 oz. (Pack of 8)",${env.abxlab_url}golden-grahams-breakfast-cereal-with-whole-grain-19-6-oz-pack-of-8.html,19.45,100.0,5,"Quaker Instant Oatmeal Express Cup Maple Brown Sugar, 4 Count",${env.abxlab_url}quaker-instant-oatmeal-express-cup-maple-brown-sugar-4-count.html,15.16,90.0,8,"Sola Low Carb & Keto Friendly Granola, Vanilla Almond - Low Sugar, Naturally Flavored, Gluten Free & No Artificial Colors, Flavors or Preservatives, 11 OZ Pouch (Pack of 1)",${env.abxlab_url}sola-low-carb-keto-friendly-granola-vanilla-almond-low-sugar-naturally-flavored-gluten-free-no-artificial-colors-flavors-or-preservatives-11-oz-pouch-pack-of-1.html,27.84,90.0,12,0.2829815303430079,10.0,0.43136246786632393,10.0
